Price,Close,High,Low,Open,Volume,Daily Return,MA20,MA50,Daily Return (%),Moving Average (20 days),Moving Average (50 days)
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,,,,,,
Date,,,,,,,,,,,
2023-05-10,168.5399932861328,174.42999267578125,166.67999267578125,172.5500030517578,119840700,-0.0036062703657255835,168.79349822998046,180.43319915771485,-0.36062703657255835,168.79349822998046,180.43319915771485
2023-05-11,172.0800018310547,173.57000732421875,166.7899932861328,168.6999969482422,103889900,0.021003967520705658,168.10249862670898,179.81939910888673,2.1003967520705658,168.10249862670898,179.81939910888673
2023-05-12,167.97999572753906,177.3800048828125,167.22999572753906,176.07000732421875,157577100,-0.023826162598143963,167.25149841308593,179.3609991455078,-2.3826162598143963,167.25149841308593,179.3609991455078
2023-05-15,166.35000610351562,169.75999450683594,164.5500030517578,167.66000366210938,105592500,-0.009703474612936969,166.21699905395508,178.73219940185547,-0.9703474612936969,166.21699905395508,178.73219940185547
2023-05-16,166.52000427246094,169.52000427246094,164.35000610351562,165.64999389648438,98288800,0.001021930644472091,165.32749938964844,178.18639953613283,0.1021930644472091,165.32749938964844,178.18639953613283
2023-05-17,173.86000061035156,174.5,167.19000244140625,168.41000366210938,125473600,0.04407876621166107,164.9909996032715,177.9093994140625,4.407876621166107,164.9909996032715,177.9093994140625
2023-05-18,176.88999938964844,177.05999755859375,172.4499969482422,174.22000122070312,109520300,0.01742780840135616,165.6859992980957,177.80719940185546,1.742780840135616,165.6859992980957,177.80719940185546
2023-05-19,180.13999938964844,181.9499969482422,176.30999755859375,177.1699981689453,136024200,0.018373000232992265,166.4389991760254,177.95159942626952,1.8373000232992265,166.4389991760254,177.95159942626952
2023-05-22,188.8699951171875,189.32000732421875,180.11000061035156,180.6999969482422,132001400,0.04846228354123516,167.75499877929687,178.26019927978516,4.846228354123516,167.75499877929687,178.26019927978516
2023-05-23,185.77000427246094,192.9600067138672,185.25999450683594,186.1999969482422,156952100,-0.01641335799687571,169.00999908447267,178.4859994506836,-1.641335799687571,169.00999908447267,178.4859994506836
2023-05-24,182.89999389648438,184.22000122070312,178.22000122070312,182.22999572753906,137605100,-0.015449266889003499,170.46749877929688,178.47879943847656,-1.54492668890035,170.46749877929688,178.47879943847656
2023-05-25,184.47000122070312,186.77999877929688,180.5800018310547,186.5399932861328,96870700,0.008583965973816943,171.6814987182617,178.55919952392577,0.8583965973816943,171.6814987182617,178.55919952392577
2023-05-26,193.1699981689453,198.60000610351562,184.52999877929688,184.6199951171875,162061500,0.047162123329924865,173.1244987487793,178.73999938964843,4.7162123329924865,173.1244987487793,178.73999938964843
2023-05-30,201.16000366210938,204.47999572753906,197.52999877929688,200.10000610351562,128818700,0.041362559242642094,175.09099884033202,179.16059936523436,4.136255924264209,175.09099884033202,179.16059936523436
2023-05-31,203.92999267578125,203.9499969482422,195.1199951171875,199.77999877929688,150711700,0.013770078361723614,177.2719985961914,179.57419921875,1.3770078361723614,177.2719985961914,179.57419921875
2023-06-01,207.52000427246094,209.8000030517578,199.3699951171875,202.58999633789062,148029900,0.017604137329555458,179.61749877929688,179.77299926757811,1.7604137329555458,179.61749877929688,179.77299926757811
2023-06-02,213.97000122070312,217.25,209.75,210.14999389648438,164129000,0.031081326211682914,182.25599899291993,180.2293994140625,3.1081326211682914,182.25599899291993,180.2293994140625
2023-06-05,217.61000061035156,221.2899932861328,214.52000427246094,217.8000030517578,151143100,0.017011727666879306,184.6334991455078,180.73719940185546,1.7011727666879306,184.6334991455078,180.73719940185546
2023-06-06,221.30999755859375,221.91000366210938,212.52999877929688,216.13999938964844,146911600,0.017002881015874438,187.10949935913087,181.35519927978515,1.7002881015874438,187.10949935913087,181.35519927978515
2023-06-07,224.57000732421875,230.8300018310547,223.1999969482422,228.0,185710800,0.014730512862447087,189.88050003051757,182.01039947509764,1.4730512862447087,189.88050003051757,182.01039947509764
2023-06-08,234.86000061035156,235.22999572753906,223.00999450683594,224.22000122070312,164489700,0.045820870777622646,193.1965003967285,182.92379943847655,4.582087077762265,193.1965003967285,182.92379943847655
2023-06-09,244.39999389648438,252.4199981689453,242.02000427246094,249.07000732421875,199882300,0.0406199151040636,196.8125,183.93419921875,4.06199151040636,196.8125,183.93419921875
2023-06-12,249.8300018310547,250.97000122070312,244.58999633789062,247.94000244140625,150337900,0.02221770896144215,200.90500030517578,185.02519927978517,2.221770896144215,200.90500030517578,185.02519927978517
2023-06-13,258.7099914550781,259.67999267578125,251.33999633789062,253.50999450683594,162384300,0.035544128242966044,205.52299957275392,186.05019897460937,3.5544128242966044,205.52299957275392,186.05019897460937
2023-06-14,256.7900085449219,261.57000732421875,250.5,260.1700134277344,170575500,-0.007421371317580694,210.03649978637696,187.29059906005858,-0.7421371317580694,210.03649978637696,187.29059906005858
2023-06-15,255.89999389648438,258.95001220703125,247.2899932861328,248.39999389648438,160171200,-0.0034659239799892383,214.13849945068358,188.5569989013672,-0.34659239799892383,214.13849945068358,188.5569989013672
2023-06-16,260.5400085449219,263.6000061035156,257.2099914550781,258.9200134277344,167563700,0.01813214052015355,218.32099990844728,190.0573989868164,1.813214052015355,218.32099990844728,190.0573989868164
2023-06-20,274.45001220703125,274.75,261.1199951171875,261.5,165611200,0.05338912722001776,223.0365005493164,191.84519927978516,5.338912722001776,223.0365005493164,191.84519927978516
2023-06-21,259.4599914550781,276.989990234375,257.7799987792969,275.1300048828125,211797100,-0.054618400747766804,226.56600036621094,193.34419921875,-5.46184007477668,226.56600036621094,193.34419921875
2023-06-22,264.6099853515625,265.0,248.25,250.77000427246094,166875900,0.019848894111198723,230.50799942016602,194.9005990600586,1.9848894111198723,230.50799942016602,194.9005990600586
2023-06-23,256.6000061035156,262.45001220703125,252.8000030517578,259.2900085449219,176584100,-0.030270888067223778,234.19300003051757,196.42179931640624,-3.027088806722378,234.19300003051757,196.42179931640624
2023-06-26,241.0500030517578,258.3699951171875,240.6999969482422,250.07000732421875,179990600,-0.060600166336257755,237.02200012207032,197.52479949951172,-6.060016633625775,237.02200012207032,197.52479949951172
2023-06-27,250.2100067138672,250.38999938964844,240.85000610351562,243.24000549316406,164968200,0.03800042956291749,239.8740005493164,198.82899963378907,3.8000429562917493,239.8740005493164,198.82899963378907
2023-06-28,256.239990234375,259.8800048828125,248.88999938964844,249.6999969482422,159770800,0.0240996896954786,242.62799987792968,200.21299957275392,2.40996896954786,242.62799987792968,200.21299957275392
2023-06-29,257.5,260.739990234375,253.61000061035156,258.0299987792969,131283400,0.004917303362650394,245.30650024414064,201.67679962158203,0.49173033626503937,245.30650024414064,201.67679962158203
2023-06-30,261.7699890136719,264.45001220703125,259.8900146484375,260.6000061035156,112267600,0.016582481606492783,248.01899948120118,203.30039947509766,1.6582481606492783,248.01899948120118,203.30039947509766
2023-07-03,279.82000732421875,284.25,275.1099853515625,276.489990234375,119685900,0.06895373445427366,251.31149978637694,205.63699951171876,6.895373445427366,251.31149978637694,205.63699951171876
2023-07-05,282.4800109863281,283.8500061035156,277.6000061035156,278.82000732421875,131530900,0.009506123909958086,254.55500030517578,207.9849996948242,0.9506123909958086,254.55500030517578,207.9849996948242
2023-07-06,276.5400085449219,279.9700012207031,272.8800048828125,278.0899963378906,120332100,-0.021028045208104085,257.3165008544922,210.2647998046875,-2.1028045208104085,257.3165008544922,210.2647998046875
2023-07-07,274.42999267578125,280.7799987792969,273.7699890136719,278.42999267578125,113602000,-0.007630056425625198,259.8095001220703,212.53999969482422,-0.7630056425625198,259.8095001220703,212.53999969482422
2023-07-10,269.6099853515625,277.5199890136719,265.1000061035156,276.4700012207031,119425400,-0.01756370459810941,261.54699935913084,214.85719940185547,-1.7563704598109409,261.54699935913084,214.85719940185547
2023-07-11,269.7900085449219,270.8999938964844,266.3699951171875,268.6499938964844,91972400,0.000667717084456676,262.8165000915527,217.04919952392578,0.0667717084456676,262.8165000915527,217.04919952392578
2023-07-12,271.989990234375,276.5199890136719,271.4599914550781,276.3299865722656,95672100,0.008154422401772665,263.92449951171875,219.2027993774414,0.8154422401772665,263.92449951171875,219.2027993774414
2023-07-13,277.8999938964844,279.45001220703125,270.6000061035156,274.5899963378906,112681500,0.02172875427149612,264.8839996337891,221.52419921875,2.172875427149612,264.8839996337891,221.52419921875
2023-07-14,281.3800048828125,285.29998779296875,276.30999755859375,277.010009765625,119771100,0.012522529912772917,266.1134994506836,223.9455993652344,1.2522529912772917,266.1134994506836,223.9455993652344
2023-07-17,290.3800048828125,292.2300109863281,283.57000732421875,286.6300048828125,131569600,0.03198521516746822,267.8375,226.5409994506836,3.1985215167468217,267.8375,226.5409994506836
2023-07-18,293.3399963378906,295.260009765625,286.010009765625,290.1499938964844,112434700,0.010193509901870401,269.4774993896484,229.18379943847657,1.0193509901870401,269.4774993896484,229.18379943847657
2023-07-19,291.260009765625,299.2900085449219,289.5199890136719,296.0400085449219,142355400,-0.007090702250741598,270.3179992675781,231.60779968261718,-0.7090702250741598,270.3179992675781,231.60779968261718
2023-07-20,262.8999938964844,280.92999267578125,261.20001220703125,279.55999755859375,175158300,-0.09737009860008494,270.48999938964846,233.42999969482423,-9.737009860008495,270.48999938964846,233.42999969482423
2023-07-21,260.0199890136719,268.0,255.8000030517578,268.0,161050100,-0.010954754468143868,270.26049957275393,235.24739959716797,-1.0954754468143868,270.26049957275393,235.24739959716797
2023-07-24,269.05999755859375,269.8500061035156,254.1199951171875,255.85000610351562,136508500,0.03476659075024635,270.8834991455078,237.2577996826172,3.476659075024635,270.8834991455078,237.2577996826172
2023-07-25,265.2799987792969,272.8999938964844,265.0,272.3800048828125,112757300,-0.014048906614123058,272.0949989318848,239.12179962158203,-1.4048906614123058,272.0949989318848,239.12179962158203
2023-07-26,264.3500061035156,268.0400085449219,261.75,263.25,95856200,-0.0035057022016762307,272.8019989013672,241.04919982910155,-0.35057022016762307,272.8019989013672,241.04919982910155
2023-07-27,255.7100067138672,269.1300048828125,255.3000030517578,268.30999755859375,103697300,-0.032683938680391544,272.7754997253418,242.8363998413086,-3.2683938680391544,272.7754997253418,242.8363998413086
2023-07-28,266.44000244140625,267.25,258.2300109863281,259.8599853515625,111446000,0.04196157931177735,273.2224998474121,244.8347998046875,4.196157931177735,273.2224998474121,244.8347998046875
2023-07-31,267.42999267578125,269.0799865722656,263.7799987792969,267.4800109863281,84582200,0.00371562162326855,273.50550003051757,246.7061996459961,0.371562162326855,273.50550003051757,246.7061996459961
2023-08-01,261.07000732421875,266.4700012207031,260.25,266.260009765625,83166000,-0.023781870118334214,272.56800003051757,248.3897998046875,-2.3781870118334214,272.56800003051757,248.3897998046875
2023-08-02,254.11000061035156,259.5199890136719,250.49000549316406,255.57000732421875,101752900,-0.02665954157355066,271.1494995117188,249.86919982910158,-2.665954157355066,271.1494995117188,249.86919982910158
2023-08-03,259.32000732421875,260.489990234375,252.0,252.0399932861328,97569100,0.020502958173047814,270.2884994506836,251.27820007324217,2.0502958173047814,270.2884994506836,251.27820007324217
2023-08-04,253.86000061035156,264.7699890136719,253.11000061035156,260.9700012207031,99242600,-0.02105509239416581,269.25999984741213,252.64,-2.105509239416581,269.25999984741213,252.64
2023-08-07,251.4499969482422,253.64999389648438,242.75999450683594,251.4499969482422,111097900,-0.009493435973824349,268.3520004272461,254.01100006103516,-0.9493435973824349,268.3520004272461,254.01100006103516
2023-08-08,249.6999969482422,250.9199981689453,245.00999450683594,247.4499969482422,96642200,-0.006959634206558429,267.3474998474121,255.31559997558594,-0.6959634206558429,267.3474998474121,255.31559997558594
2023-08-09,242.19000244140625,251.10000610351562,241.89999389648438,250.8699951171875,101596300,-0.03007606967809695,265.85750045776365,256.29600006103516,-3.007606967809695,265.85750045776365,256.29600006103516
2023-08-10,245.33999633789062,251.8000030517578,243.0,245.39999389648438,109498600,0.013006292021680244,264.229500579834,257.1795999145508,1.3006292021680244,264.229500579834,257.1795999145508
2023-08-11,242.64999389648438,243.7899932861328,238.02000427246094,241.77000427246094,98866600,-0.01096438608281991,262.2930000305176,257.95399993896484,-1.096438608281991,262.2930000305176,257.95399993896484
2023-08-14,239.75999450683594,240.66000366210938,233.75,235.6999969482422,98595300,-0.011910156448968756,259.7619995117187,258.59879974365236,-1.1910156448968756,259.7619995117187,258.59879974365236
2023-08-15,232.9600067138672,240.5,232.61000061035156,238.72999572753906,88197600,-0.028361644764614224,256.7430000305176,258.9785998535156,-2.8361644764614224,256.7430000305176,258.9785998535156
2023-08-16,225.60000610351562,233.97000122070312,225.3800048828125,228.02000427246094,112484500,-0.03159340830287438,253.45999984741212,259.1383999633789,-3.159340830287438,253.45999984741212,259.1383999633789
2023-08-17,219.22000122070312,226.74000549316406,218.8300018310547,226.05999755859375,120718400,-0.028280162722535862,251.27600021362304,259.0966000366211,-2.828016272253586,251.27600021362304,259.0966000366211
2023-08-18,215.49000549316406,217.5800018310547,212.36000061035156,214.1199951171875,135813700,-0.017014851321818125,249.04950103759765,258.915,-1.7014851321818125,249.04950103759765,258.915
2023-08-21,231.27999877929688,232.1300048828125,220.5800018310547,221.5500030517578,135702700,0.073274828918382,247.1605010986328,258.8433999633789,7.3274828918382,247.1605010986328,258.8433999633789
2023-08-22,233.19000244140625,240.82000732421875,229.5500030517578,240.25,130597900,0.008258403978685713,245.55600128173828,258.6192001342773,0.8258403978685713,245.55600128173828,258.6192001342773
